date,gross_ret,net_ret,turnover,longs,shorts,source,rationale
2025-12-17,0.004703150725939222,0.0035320539114879154,0.5855484072256532,AAPL|CAT|IBM|CSCO|JNJ,HD|V|PG|BA|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-18,0.009881103637651675,0.008571449922893663,0.654826857379006,CAT|AXP|AAPL|GS|JNJ,HD|MSFT|PG|BA|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-19,0.012577923742722862,0.011019852066054978,0.7790358383339423,JNJ|CAT|IBM|AXP|MRK,HON|NVDA|BA|MSFT|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-22,-0.008361816511087769,-0.00954403347586005,0.59110848238614,JNJ|CAT|WMT|IBM|AXP,AMZN|CVX|PG|MSFT|BA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-23,0.0020531185358776466,0.0015564809837043082,0.24831877608666916,JNJ|CAT|WMT|AXP|AMGN,AMZN|PG|CVX|BA|MSFT,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-24,0.0023243357696972134,0.0010886799103508084,0.6178279296732025,JNJ|WMT|AMGN|MRK|CAT,NVDA|CVX|DIS|BA|MSFT,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-26,-0.0006572292398896842,-0.0018141392430772421,0.5784550015937789,JNJ|WMT|CAT|CSCO|MRK,VZ|JPM|CVX|MSFT|BA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-29,-0.00899921485330203,-0.010994598640091478,0.9976918933947236,CAT|CSCO|WMT|AXP|GS,MSFT|CVX|DIS|VZ|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-30,-0.010503116343414859,-0.012185148573593568,0.8410161150893551,GS|AXP|CAT|AMGN|JNJ,UNH|PG|MSFT|NKE|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2025-12-31,0.026803553152637646,0.026009256247570625,0.39714845253351033,GS|AXP|CAT|MRK|CSCO,PG|UNH|MSFT|NKE|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-02,-0.003496197416157657,-0.005125322416081686,0.8145624999620147,AXP|MRK|CSCO|CRM|AMGN,MMM|HD|VZ|UNH|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-05,-0.0032921800570606084,-0.004174345800309065,0.4410828716242282,MRK|CSCO|AXP|JNJ|AMGN,MSFT|HD|VZ|UNH|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-06,0.021615567601015576,0.02085067959241478,0.3824440043003985,MRK|JNJ|CSCO|AMGN|AXP,CVX|HD|BA|UNH|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-07,-0.01572535850832886,-0.0165661409627046,0.4203912271878707,CSCO|MRK|CRM|AXP|JNJ,MSFT|BA|HD|UNH|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-08,-0.02605690526460839,-0.02702433278316623,0.4837137592789208,CRM|JNJ|AMGN|MRK|AXP,HON|NKE|BA|UNH|HD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-09,-0.00785756408555512,-0.009607463630756343,0.8749497726006121,AXP|GS|CAT|MRK|AMGN,IBM|UNH|MSFT|HD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-12,-0.0063405976426967065,-0.0075296438115578755,0.5945230844305847,GS|AXP|MRK|CAT|CVX,MCD|NKE|PG|MSFT|HD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-13,0.01353727653149164,0.013105440321362991,0.2159181050643245,MRK|GS|AXP|CAT|AMGN,MCD|NKE|MSFT|HD|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-14,0.02021297841871751,0.01924442148052849,0.4842784690945115,GS|MRK|AMGN|AMZN|AXP,MSFT|VZ|NKE|HD|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-15,-0.005186367220875495,-0.0062243321239906215,0.5189824515575634,MRK|AMZN|AXP|GS|DOW,MCD|NKE|MSFT|PG|HD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-16,-0.010358142988971137,-0.011062014294919634,0.3519356529742487,MRK|AMZN|AXP|GS|JPM,NVDA|MCD|MSFT|HD|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-20,0.00959912168456881,0.008046570653738448,0.7762755154151805,AMZN|GS|MRK|DOW|CAT,VZ|MCD|UNH|HD|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-21,-0.012348709654374316,-0.013326283593857497,0.48878696974159075,AMZN|WMT|GS|CAT|MRK,V|HD|VZ|PG|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-22,-0.008613876075793152,-0.010008881555880951,0.6975027400438997,MRK|DOW|WMT|JNJ|GS,V|AXP|HD|PG|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-23,0.005485457451345683,0.00400435170161954,0.7405528748630713,GS|MRK|CAT|WMT|DOW,HD|NKE|MSFT|UNH|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-26,0.04200498445955334,0.041227567130063016,0.3887086647451625,GS|MRK|CAT|WMT|BA,NKE|CRM|MSFT|UNH|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-27,-0.002588791713512622,-0.003847406881318,0.6293075839026891,GS|MRK|WMT|BA|CAT,NVDA|MMM|IBM|MSFT|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-28,0.04049904384431802,0.03972894581673513,0.38504901379144074,GS|MRK|WMT|CAT|BA,MMM|AAPL|PG|MSFT|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-29,0.00674880814002479,0.005224468478036832,0.7621698309939788,GS|MRK|BA|WMT|AMGN,PG|MSFT|AAPL|IBM|NVDA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-01-30,0.00920075582903716,0.00826192105005072,0.46941738949321943,BA|GS|MRK|AMGN|DOW,MSFT|JPM|IBM|AAPL|NVDA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-02,0.0199329322949537,0.0193738085248522,0.2795618850507514,BA|GS|AMGN|MRK|DOW,PG|JPM|NVDA|IBM|AAPL,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-03,0.01993704576614019,0.019018007377936318,0.45951919410193587,BA|GS|AMGN|JNJ|MRK,IBM|PG|JPM|AAPL|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-04,-0.0018321907448412196,-0.0029333488037834943,0.5505790294711373,GS|BA|JNJ|WMT|MRK,IBM|PG|MMM|JPM|AAPL,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-05,0.018550644487118483,0.017001773152905714,0.7744356671063851,GS|CAT|BA|HON|JNJ,PG|MSFT|HD|MMM|AAPL,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-06,0.020219536382296965,0.018422724171209808,0.8984061055435786,GS|CVX|BA|VZ|HON,V|AXP|JPM|AAPL|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-09,-0.01136200514099993,-0.013333808040450649,0.985901449725359,GS|WMT|MRK|JNJ|HON,MSFT|AXP|JPM|DIS|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-10,0.026978981715686735,0.026046780569199863,0.46610057324343634,WMT|MRK|GS|JNJ|VZ,NVDA|MSFT|MMM|AXP|DIS,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-11,0.017985820869083412,0.016513478957134613,0.7361709559743996,MRK|WMT|BA|DOW|JNJ,AXP|DIS|MMM|UNH|NVDA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-12,0.008950732759093779,0.00735906732632996,0.7958327163819091,MRK|BA|CSCO|DOW|HON,CRM|MMM|NVDA|MSFT|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-13,0.0030633057310140467,0.0023008308093803603,0.38123746081684323,MRK|DOW|CSCO|BA|WMT,NVDA|MMM|CRM|MSFT|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-17,-0.007462876805732896,-0.009497174551056198,1.0171488726616502,DOW|WMT|GS|BA|HON,AMZN|TRV|MSFT|NKE|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-18,-0.011565348684514892,-0.01223011202149198,0.3323816684885441,DOW|GS|BA|HON|WMT,CRM|MSFT|NKE|AMZN|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-19,-0.010680275559503172,-0.011410681045795349,0.3652027431460882,DOW|CAT|WMT|GS|HON,NKE|MSFT|CRM|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-20,0.02494751928454586,0.023289544187170927,0.8289875486874675,WMT|BA|DOW|VZ|CAT,NKE|DIS|CSCO|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-23,0.0019425921036105055,0.0004422083495758272,0.7501918770173391,WMT|CAT|BA|DOW|GS,MSFT|NVDA|AAPL|CSCO|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-24,-0.027967500647131813,-0.028692935373380336,0.3627173631242624,BA|DOW|CAT|GS|WMT,AAPL|CSCO|MSFT|CRM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-25,-0.00941815338565145,-0.010244769400552408,0.41330800745047924,BA|DOW|GS|HON|WMT,AAPL|MMM|MSFT|CRM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-26,0.02776820825471442,0.026910389670565568,0.42890929207442446,CAT|BA|DOW|HON|MRK,MMM|AAPL|MSFT|CRM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-02-27,0.009448631943935545,0.008163790592774499,0.6424206755805232,CAT|BA|GS|HON|DOW,IBM|AMZN|MSFT|CRM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-02,-0.022888440860234865,-0.024172695309980147,0.6421272248726415,BA|CAT|VZ|MRK|KO,MSFT|IBM|CRM|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-03,-0.004868238082327988,-0.005281820799700486,0.20679135868624893,CAT|BA|HON|KO|MRK,AMZN|MSFT|IBM|CRM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-04,-0.04348463909531998,-0.04398928819877919,0.25232455172960544,CAT|BA|GS|KO|MRK,CRM|MSFT|IBM|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-05,-0.009256215295698143,-0.009787935578221264,0.26586014126156055,CAT|KO|HON|GS|MRK,CRM|UNH|MSFT|IBM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-06,0.020863942896521895,0.020019426853446872,0.4222580215375122,CAT|HON|KO|MRK|JNJ,AXP|MSFT|IBM|CRM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-09,0.016834102451962214,0.01667142798456826,0.08133723369697692,CAT|HON|KO|MRK|JNJ,AXP|MSFT|IBM|CRM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-10,0.002284670419495633,0.0013203842176041924,0.48214310094572027,HON|MRK|KO|CVX|BA,AXP|CRM|MSFT|IBM|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-11,-0.009117346295995619,-0.010437185050945066,0.6599193774747235,HON|CAT|MRK|WMT|BA,AXP|UNH|MSFT|IBM|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-12,0.020389784918314106,0.019428615373480746,0.4805847724166807,HON|VZ|BA|CAT|MRK,IBM|UNH|MSFT|AXP|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-13,-0.006994472562228151,-0.008512481687331335,0.7590045625515919,BA|VZ|HON|AMGN|MRK,CRM|AMZN|NVDA|UNH|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-16,-0.01622321097375632,-0.017399088721161554,0.5879388737026174,AMGN|HON|BA|VZ|MRK,IBM|CSCO|AMZN|CRM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-17,0.0015604845101743637,0.00025538137683736345,0.6525515666685001,HON|AMGN|VZ|CAT|JNJ,AXP|AMZN|CRM|IBM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-18,0.000832457857290986,0.00027834274321857273,0.27705755703620666,HON|AMGN|VZ|CAT|JNJ,AMZN|JPM|CRM|IBM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-19,0.005187572962552813,0.00396072102756856,0.6134259674921265,VZ|AMGN|KO|HON|WMT,JPM|GS|AMZN|IBM|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-20,-0.001777343856694898,-0.0031650757361357204,0.6938659397204112,HON|VZ|AMGN|WMT|KO,AMZN|IBM|DIS|AXP|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-23,0.009488927532916108,0.008552491612216408,0.4682179603498497,HON|JNJ|AMGN|WMT|KO,JPM|DIS|AMZN|IBM|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-24,0.00574024766709693,0.004070496189408903,0.8348757388440137,HON|KO|VZ|AMGN|WMT,V|AAPL|GS|JPM|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-25,0.009462829213544481,0.00827253064021546,0.5951492866645104,HON|VZ|KO|TRV|DOW,GS|AMZN|V|JPM|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-26,0.026777309215572746,0.02568915329002261,0.5440779627750684,HON|KO|VZ|DOW|JNJ,MMM|AAPL|JPM|V|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-27,0.004657732453798343,0.003158638469548295,0.7495469921250241,VZ|TRV|HON|DOW|CVX,JPM|IBM|AAPL|MMM|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-30,-0.0010691431851228839,-0.0028717041830857333,0.9012804989814248,CAT|VZ|CVX|HON|DOW,CRM|IBM|V|UNH|AXP,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-03-31,-0.016447628293329346,-0.017957685576706774,0.755028641688714,VZ|CVX|CAT|CSCO|DOW,BA|AMZN|AXP|IBM|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-01,0.0015321461843645912,0.0002451254657280272,0.6435103593182819,CVX|VZ|CSCO|DOW|HON,DIS|IBM|UNH|AXP|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-02,-0.005651336031034014,-0.00675678841099706,0.5527261899815231,CVX|VZ|CSCO|AMGN|JNJ,CRM|AXP|IBM|MSFT|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-06,-0.019700406646587593,-0.021048089412504748,0.6738413829585782,CVX|VZ|DOW|JNJ|HON,MSFT|CRM|AMZN|AXP|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-07,-0.036812487697116876,-0.03758030315126697,0.38390772707504706,CVX|VZ|DOW|JNJ|KO,MSFT|BA|AXP|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-08,-0.0263241442625894,-0.026744042089425882,0.20994891341824226,JNJ|CVX|VZ|DOW|KO,JPM|BA|AXP|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-09,-0.0022742312368879353,-0.0026213251305223055,0.17354694681718513,JNJ|CVX|VZ|DOW|KO,BA|DIS|AXP|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-10,-0.017551287445415776,-0.018173791891849006,0.31125222321661533,JNJ|CVX|VZ|DOW|WMT,JPM|DIS|AMZN|AXP|UNH,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-13,-0.02434277188664536,-0.024790321227154164,0.22377467025440156,JNJ|WMT|CVX|VZ|DOW,MSFT|DIS|AXP|UNH|AMZN,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-14,-0.026015623044805078,-0.02695369433436691,0.46903564478091486,CVX|VZ|DOW|JNJ|KO,DIS|AMZN|MSFT|AXP|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-15,0.004854455017013558,0.00409110283897116,0.381676089021199,CVX|VZ|DOW|JNJ|WMT,DIS|IBM|AXP|MSFT|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-16,-0.0029105119837819346,-0.004204210673977051,0.6468493450975582,CAT|VZ|CVX|KO|WMT,AXP|MSFT|IBM|CRM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-17,0.0020047084231340764,0.0015398000631134273,0.23245418001032458,KO|DOW|CVX|VZ|WMT,MSFT|IBM|CRM|AXP|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-20,0.0019691409767773754,0.001104290581168395,0.43242519780449024,DOW|CVX|KO|TRV|JNJ,AXP|MSFT|IBM|CRM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-21,0.0024904461050108953,0.0016184505785607306,0.43599776322508227,DOW|CVX|CAT|JNJ|VZ,AXP|MSFT|IBM|CRM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-22,0.05988707181541318,0.05901843030165033,0.4343207568814244,DOW|JNJ|TRV|CVX|VZ,MSFT|BA|NKE|IBM|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-23,-0.003194075664849215,-0.00458809735140322,0.6970108432770028,DOW|VZ|CVX|JNJ|NVDA,CRM|NKE|GS|UNH|BA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-24,-0.005777100119272561,-0.007151961958975954,0.6874309198516966,VZ|MRK|AAPL|JNJ|CVX,NKE|CRM|MSFT|UNH|BA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-27,-0.009397623983036299,-0.010751636486378807,0.6770062516712537,MRK|AAPL|WMT|DOW|CSCO,CRM|UNH|NKE|BA|MSFT,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-28,0.033333728947348255,0.03205327887108618,0.6402250381310365,DOW|CSCO|WMT|CAT|VZ,CRM|NKE|PG|MSFT|BA,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-29,0.05240472790809006,0.051081150352127944,0.6617887779810572,CAT|WMT|DOW|CSCO|VZ,MMM|MSFT|V|NKE|PG,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-04-30,0.0012000908073832132,-0.001248867871408319,1.224479339395766,WMT|VZ|AAPL|TRV|MRK,NKE|AXP|IBM|V|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-01,0.009073754245982037,0.007101745706561401,0.9860042697103181,NVDA|WMT|UNH|DOW|CSCO,DIS|NKE|AXP|IBM|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-04,0.0016433158453994486,-0.0001761679899332765,0.9097419176663625,NVDA|TRV|UNH|BA|CAT,MRK|AXP|V|CRM|IBM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-05,0.030281934119641682,0.02946256285391068,0.40968563286550186,UNH|NVDA|TRV|MSFT|CAT,V|AXP|MRK|CRM|IBM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-06,-0.002843755018778534,-0.0048757895913126,1.016017286267033,NVDA|UNH|DOW|CVX|MSFT,MMM|IBM|NKE|AXP|HON,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-07,0.013254801073243717,0.011622715944809523,0.8160425642170969,DOW|UNH|CAT|CVX|WMT,HON|CRM|MRK|IBM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-08,0.033533776575521104,0.031935383165832505,0.7991967048442981,DOW|CVX|VZ|AMZN|CAT,HON|AMGN|MMM|IBM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-11,0.005638424805765682,0.0042459839375805775,0.6962204340925524,AMZN|DOW|CVX|TRV|UNH,NKE|MMM|BA|AMGN|HON,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-12,-0.004409342700940939,-0.005473182858130333,0.5319200785946971,AMZN|DOW|CAT|CVX|WMT,NKE|BA|MMM|AXP|HON,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-13,0.006263761618399474,0.004621148415120807,0.8213066016393333,AMZN|CAT|DOW|JPM|UNH,NKE|JNJ|AMGN|HON|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-14,-0.006891697427504208,-0.007500407841347282,0.3043552069215374,AMZN|CAT|DOW|DIS|UNH,NKE|HON|AMGN|JNJ|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-15,-0.033342475988053885,-0.034469736790072765,0.5636304010094415,AMZN|CAT|UNH|AAPL|NVDA,NKE|HON|JNJ|MCD|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-18,-0.0054332203060385095,-0.0064293827540575,0.498081224009495,AMZN|CAT|DOW|UNH|NVDA,JNJ|IBM|MCD|NKE|MMM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-19,-0.01386665600589085,-0.014467972095483055,0.3006580447961019,UNH|AMZN|CAT|DOW|NVDA,MCD|CRM|MMM|NKE|IBM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-20,-0.0334567278535398,-0.0340119843467052,0.2776282465826993,NVDA|UNH|AMZN|DOW|CAT,MCD|HD|CRM|IBM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-21,-0.006289478264466467,-0.006688826782368849,0.19967425895119076,NVDA|UNH|CAT|DOW|AMZN,HD|MMM|CRM|IBM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-22,-0.006891748320067335,-0.007752445652996676,0.4303486664646704,UNH|AMZN|DOW|NVDA|CAT,MRK|MMM|HON|HD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-26,-0.006227677734320376,-0.007042486838972672,0.4074045523261479,UNH|AMZN|DOW|CSCO|NVDA,MRK|AMGN|HON|HD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-27,-0.004360537316750245,-0.005296632422303171,0.46804755277646254,UNH|DOW|NVDA|AMZN|CSCO,PG|MMM|HON|HD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-28,-0.007227217681740942,-0.007930670824560743,0.35172657140990105,NVDA|UNH|DOW|AMZN|CAT,MRK|MMM|HON|HD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-05-29,-0.005890139508276613,-0.006830828367127244,0.4703444294253159,NVDA|UNH|AMZN|CSCO|DOW,HD|MMM|HON|CRM|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-01,0.031187696412805263,0.030223004184536415,0.4823461141344238,UNH|AMZN|CSCO|AAPL|DOW,HD|CRM|MCD|HON|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-02,-9.270006440434582e-05,-0.0013924623413798056,0.6498811384877299,AMZN|UNH|CAT|AAPL|NVDA,AMGN|HD|MCD|NKE|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-03,0.02203333975677753,0.021710281593040594,0.16152908186846707,AMZN|UNH|AAPL|NVDA|CAT,HD|MCD|NKE|AMGN|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-04,-0.0295402744091272,-0.03048786801589272,0.4737968033827596,AMZN|AAPL|NVDA|CSCO|UNH,NKE|CVX|MCD|AMGN|CRM,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-05,0.005841907214768878,0.004102407251786832,0.8697499814910234,AMZN|NVDA|AAPL|CSCO|IBM,PG|WMT|JNJ|AMGN|MCD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-08,-0.03184612733052897,-0.03238806176875883,0.27096721911493266,AMZN|NVDA|IBM|CSCO|AAPL,PG|HD|JNJ|AMGN|MCD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-09,-0.01311487084325763,-0.014111830534259667,0.4984798455010185,CSCO|AMZN|NVDA|AAPL|GS,JNJ|HD|AMGN|MCD|NKE,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-10,0.012560501205399139,0.01168486943476468,0.4378158853172299,CSCO|AMZN|CAT|AAPL|GS,HD|PG|JNJ|NKE|MCD,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
2026-06-11,-0.0021736471916326996,-0.002658710564616035,0.2425316864916676,CSCO|GS|AMZN|CAT|AAPL,JNJ|HD|MCD|NKE|VZ,rule,"Rank-and-size: long top 5, short bottom 5, weighted by confidence x |score-50|."
